Time Steps,Burst Size, Burst duration in dt,Burst inactivation in dt,Count A in gene,Count M in genge,Count total M 
10901, 2, 1,27, 7, 0, 102 
11001, 2, 1,27, 7, 0, 106 
11101, 2, 1,27, 7, 0, 98 
11201, 2, 1,27, 6, 0, 101 
11301, 2, 1,27, 7, 0, 105 
11401, 2, 1,27, 6, 0, 109 
11501, 2, 1,27, 7, 0, 116 
11601, 2, 1,27, 7, 0, 120 
11701, 2, 1,27, 5, 0, 112 
11801, 2, 1,27, 7, 0, 111 
11901, 2, 1,27, 7, 0, 68 
12001, 2, 1,27, 7, 0, 91 
12101, 2, 1,27, 6, 0, 108 
12201, 2, 1,27, 7, 0, 109 
12301, 2, 1,27, 7, 0, 113 
12401, 2, 1,27, 5, 0, 111 
12501, 2, 1,27, 7, 0, 112 
12601, 2, 1,27, 7, 0, 117 
12701, 2, 1,27, 6, 0, 121 
12801, 2, 1,27, 6, 0, 114 
12901, 2, 1,27, 6, 0, 122 
13001, 2, 1,27, 5, 0, 124 
13101, 2, 1,27, 7, 0, 132 
13201, 2, 1,27, 5, 0, 139 
13301, 2, 1,27, 6, 0, 133 
13401, 2, 1,27, 5, 1, 125 
13501, 2, 1,27, 7, 0, 132 
13601, 2, 1,27, 7, 0, 136 
13701, 2, 1,27, 7, 0, 140 
13801, 2, 1,27, 6, 0, 147 
13901, 2, 1,27, 5, 0, 75 
14001, 2, 1,27, 6, 0, 95 
14101, 2, 1,27, 7, 0, 110 
14201, 2, 1,27, 7, 0, 119 
14301, 2, 1,27, 7, 0, 131 
14401, 2, 1,27, 5, 1, 136 
14501, 2, 1,27, 6, 0, 130 
14601, 2, 1,27, 6, 0, 130 
14701, 2, 1,27, 7, 0, 135 
14801, 2, 1,27, 6, 0, 137 
14901, 2, 1,27, 6, 1, 136 
15001, 2, 1,27, 7, 0, 144 
15101, 2, 1,27, 7, 0, 138 
15201, 2, 1,27, 7, 0, 142 
15301, 2, 1,27, 7, 0, 136 
15401, 2, 1,27, 7, 0, 136 
15501, 2, 1,27, 7, 0, 133 
15601, 2, 1,27, 5, 0, 133 
15701, 2, 1,27, 6, 1, 135 
15801, 2, 1,27, 7, 0, 140 
15901, 2, 1,27, 6, 0, 71 
16001, 2, 1,27, 7, 0, 74 
16101, 2, 1,27, 6, 0, 81 
16201, 2, 1,27, 7, 0, 93 
16301, 2, 1,27, 7, 0, 96 
16401, 2, 1,27, 7, 0, 97 
16501, 2, 1,27, 6, 0, 114 
16601, 2, 1,27, 6, 0, 115 
16701, 2, 1,27, 7, 0, 108 
16801, 2, 1,27, 6, 0, 120 
16901, 2, 1,27, 5, 0, 126 
17001, 2, 1,27, 7, 0, 123 
17101, 2, 1,27, 6, 0, 133 
17201, 2, 1,27, 6, 0, 128 
17301, 2, 1,27, 7, 0, 133 
17401, 2, 1,27, 7, 0, 131 
17501, 2, 1,27, 7, 0, 128 
17601, 2, 1,27, 7, 0, 120 
17701, 2, 1,27, 7, 0, 116 
17801, 2, 1,27, 7, 0, 115 
17901, 2, 1,27, 6, 0, 61 
18001, 2, 1,27, 7, 0, 72 
18101, 2, 1,27, 6, 0, 86 
18201, 2, 1,27, 6, 0, 93 
18301, 2, 1,27, 5, 0, 102 
18401, 2, 1,27, 7, 0, 109 
18501, 2, 1,27, 7, 0, 114 
18601, 2, 1,27, 7, 0, 114 
18701, 2, 1,27, 6, 0, 111 
18801, 2, 1,27, 6, 0, 111 
18901, 2, 1,27, 7, 0, 107 
19001, 2, 1,27, 7, 0, 112 
19101, 2, 1,27, 6, 0, 104 
19201, 2, 1,27, 6, 0, 104 
19301, 2, 1,27, 6, 0, 100 
19401, 2, 1,27, 6, 0, 105 
19501, 2, 1,27, 5, 0, 108 
19601, 2, 1,27, 5, 1, 120 
19701, 2, 1,27, 6, 0, 119 
19801, 2, 1,27, 3, 1, 62 
19901, 2, 1,27, 7, 0, 74 
20001, 2, 1,27, 7, 0, 93 
20101, 2, 1,27, 7, 0, 99 
20201, 2, 1,27, 7, 0, 98 
20301, 2, 1,27, 7, 0, 109 
20401, 2, 1,27, 6, 0, 115 
20501, 2, 1,27, 7, 0, 121 
20601, 2, 1,27, 7, 0, 111 
20701, 2, 1,27, 5, 1, 114 
20801, 2, 1,27, 7, 0, 116 
20901, 2, 1,27, 7, 0, 121 
21001, 2, 1,27, 7, 0, 119 
21101, 2, 1,27, 7, 0, 111 
21201, 2, 1,27, 5, 0, 117 
21301, 2, 1,27, 7, 0, 115 
21401, 2, 1,27, 7, 0, 125 
21501, 2, 1,27, 7, 0, 125 
21601, 2, 1,27, 7, 0, 126 
21701, 2, 1,27, 7, 0, 134 
21801, 2, 1,27, 6, 0, 70 
21901, 2, 1,27, 7, 0, 83 
22001, 2, 1,27, 7, 0, 91 
22101, 2, 1,27, 6, 0, 104 
22201, 2, 1,27, 7, 0, 111 
22301, 2, 1,27, 6, 0, 107 
22401, 2, 1,27, 6, 0, 112 
22501, 2, 1,27, 5, 0, 116 
22601, 2, 1,27, 6, 0, 116 
22701, 2, 1,27, 6, 1, 118 
22801, 2, 1,27, 7, 0, 125 
22901, 2, 1,27, 6, 0, 128 
23001, 2, 1,27, 6, 0, 118 
23101, 2, 1,27, 7, 0, 121 
23201, 2, 1,27, 6, 1, 126 
23301, 2, 1,27, 7, 0, 132 
23401, 2, 1,27, 6, 0, 121 
23501, 2, 1,27, 7, 0, 112 
23601, 2, 1,27, 6, 0, 120 
23701, 2, 1,27, 6, 0, 119 
23801, 2, 1,27, 6, 0, 63 
23901, 2, 1,27, 6, 0, 69 
24001, 2, 1,27, 7, 0, 78 
24101, 2, 1,27, 6, 0, 88 
24201, 2, 1,27, 5, 0, 94 
24301, 2, 1,27, 7, 0, 93 
24401, 2, 1,27, 7, 0, 105 
24501, 2, 1,27, 7, 0, 114 
24601, 2, 1,27, 7, 0, 116 
24701, 2, 1,27, 7, 0, 113 
24801, 2, 1,27, 7, 0, 124 
24901, 2, 1,27, 7, 0, 126 
25001, 2, 1,27, 7, 0, 123 
25101, 2, 1,27, 6, 0, 129 
25201, 2, 1,27, 6, 0, 134 
25301, 2, 1,27, 6, 1, 136 
25401, 2, 1,27, 5, 0, 143 
25501, 2, 1,27, 5, 0, 141 
25601, 2, 1,27, 6, 0, 143 
25701, 2, 1,27, 7, 0, 139 
25801, 2, 1,27, 6, 0, 83 
25901, 2, 1,27, 6, 0, 89 
26001, 2, 1,27, 6, 0, 100 
26101, 2, 1,27, 7, 0, 106 
26201, 2, 1,27, 6, 0, 117 
26301, 2, 1,27, 6, 0, 125 
26401, 2, 1,27, 6, 0, 125 
26501, 2, 1,27, 7, 0, 126 
26601, 2, 1,27, 7, 0, 136 
26701, 2, 1,27, 6, 0, 138 
26801, 2, 1,27, 7, 0, 132 
26901, 2, 1,27, 6, 0, 128 
27001, 2, 1,27, 7, 0, 127 
27101, 2, 1,27, 7, 0, 138 
27201, 2, 1,27, 7, 0, 143 
27301, 2, 1,27, 7, 0, 144 
27401, 2, 1,27, 7, 0, 146 
27501, 2, 1,27, 5, 0, 137 
27601, 2, 1,27, 6, 0, 131 
27701, 2, 1,27, 6, 0, 131 
27801, 2, 1,27, 6, 1, 74 
27901, 2, 1,27, 6, 0, 78 
28001, 2, 1,27, 7, 0, 84 
28101, 2, 1,27, 7, 0, 103 
28201, 2, 1,27, 7, 0, 105 
28301, 2, 1,27, 5, 0, 102 
28401, 2, 1,27, 5, 0, 113 
28501, 2, 1,27, 7, 0, 116 
28601, 2, 1,27, 7, 0, 117 
28701, 2, 1,27, 6, 0, 110 
28801, 2, 1,27, 5, 1, 115 
28901, 2, 1,27, 7, 0, 108 
29001, 2, 1,27, 5, 0, 105 
29101, 2, 1,27, 7, 0, 108 
29201, 2, 1,27, 7, 0, 107 
29301, 2, 1,27, 7, 0, 115 
29401, 2, 1,27, 6, 0, 111 
29501, 2, 1,27, 6, 0, 104 
29601, 2, 1,27, 7, 0, 114 
29701, 2, 1,27, 4, 0, 70 
29801, 2, 1,27, 7, 0, 88 
29901, 2, 1,27, 6, 0, 92 
1, 3, 1,27, 4, 0, 31 
101, 3, 1,27, 6, 0, 32 
201, 3, 1,27, 7, 0, 45 
301, 3, 1,27, 7, 0, 44 
401, 3, 1,27, 7, 0, 46 
501, 3, 1,27, 7, 0, 52 
601, 3, 1,27, 7, 0, 50 
701, 3, 1,27, 7, 0, 53 
801, 3, 1,27, 7, 0, 53 
901, 3, 1,27, 6, 0, 58 
1001, 3, 1,27, 7, 0, 61 
1101, 3, 1,27, 6, 0, 66 
1201, 3, 1,27, 6, 0, 71 
1301, 3, 1,27, 6, 0, 82 
1401, 3, 1,27, 7, 0, 86 
1501, 3, 1,27, 7, 0, 89 
1601, 3, 1,27, 7, 0, 97 
1701, 3, 1,27, 7, 0, 100 
1801, 3, 1,27, 7, 0, 102 
1901, 3, 1,27, 6, 0, 106 
2001, 3, 1,27, 5, 0, 60 
2101, 3, 1,27, 5, 0, 72 
2201, 3, 1,27, 6, 0, 87 
2301, 3, 1,27, 6, 0, 100 
2401, 3, 1,27, 5, 0, 115 
2501, 3, 1,27, 6, 0, 119 
2601, 3, 1,27, 7, 0, 124 
2701, 3, 1,27, 7, 0, 124 
2801, 3, 1,27, 7, 0, 130 
2901, 3, 1,27, 6, 0, 132 
3001, 3, 1,27, 7, 0, 124 
3101, 3, 1,27, 6, 0, 123 
3201, 3, 1,27, 6, 0, 123 
3301, 3, 1,27, 7, 0, 130 
3401, 3, 1,27, 7, 0, 127 
3501, 3, 1,27, 7, 0, 129 
3601, 3, 1,27, 7, 0, 130 
3701, 3, 1,27, 7, 0, 125 
3801, 3, 1,27, 7, 0, 118 
3901, 3, 1,27, 7, 0, 121 
4001, 3, 1,27, 7, 0, 64 
4101, 3, 1,27, 7, 0, 80 
4201, 3, 1,27, 7, 0, 83 
4301, 3, 1,27, 7, 0, 95 
4401, 3, 1,27, 6, 0, 112 
4501, 3, 1,27, 7, 0, 116 
4601, 3, 1,27, 7, 0, 115 
4701, 3, 1,27, 6, 0, 111 
4801, 3, 1,27, 7, 0, 109 
4901, 3, 1,27, 7, 0, 122 
5001, 3, 1,27, 7, 0, 123 
5101, 3, 1,27, 5, 0, 127 
5201, 3, 1,27, 6, 0, 130 
5301, 3, 1,27, 6, 0, 125 
5401, 3, 1,27, 7, 0, 129 
5501, 3, 1,27, 7, 0, 121 
5601, 3, 1,27, 6, 0, 121 
5701, 3, 1,27, 7, 0, 120 
5801, 3, 1,27, 7, 0, 118 
5901, 3, 1,27, 7, 0, 118 
6001, 3, 1,27, 6, 0, 63 
6101, 3, 1,27, 7, 0, 79 
6201, 3, 1,27, 7, 0, 80 
6301, 3, 1,27, 7, 0, 78 
6401, 3, 1,27, 7, 0, 87 
6501, 3, 1,27, 7, 0, 91 
6601, 3, 1,27, 6, 0, 90 
6701, 3, 1,27, 7, 0, 97 
6801, 3, 1,27, 7, 0, 107 
6901, 3, 1,27, 7, 0, 116 
7001, 3, 1,27, 7, 0, 119 
7101, 3, 1,27, 7, 0, 117 
7201, 3, 1,27, 7, 0, 126 
7301, 3, 1,27, 7, 0, 125 
7401, 3, 1,27, 7, 0, 136 
7501, 3, 1,27, 6, 0, 135 
7601, 3, 1,27, 6, 0, 136 
7701, 3, 1,27, 7, 0, 131 
7801, 3, 1,27, 7, 0, 134 
7901, 3, 1,27, 7, 0, 133 
8001, 3, 1,27, 6, 0, 78 
8101, 3, 1,27, 6, 0, 96 
8201, 3, 1,27, 7, 0, 107 
8301, 3, 1,27, 6, 0, 107 
8401, 3, 1,27, 6, 1, 112 
8501, 3, 1,27, 7, 0, 122 
8601, 3, 1,27, 7, 0, 122 
8701, 3, 1,27, 7, 0, 122 
8801, 3, 1,27, 7, 0, 118 
8901, 3, 1,27, 7, 0, 120 
9001, 3, 1,27, 7, 0, 120 
9101, 3, 1,27, 7, 0, 133 
9201, 3, 1,27, 6, 0, 134 
9301, 3, 1,27, 7, 0, 131 
9401, 3, 1,27, 6, 0, 127 
9501, 3, 1,27, 7, 0, 116 
9601, 3, 1,27, 5, 0, 124 
9701, 3, 1,27, 7, 0, 119 
9801, 3, 1,27, 5, 0, 119 
9901, 3, 1,27, 1, 0, 63 
10001, 3, 1,27, 5, 1, 82 
10101, 3, 1,27, 6, 0, 105 
10201, 3, 1,27, 6, 0, 102 
10301, 3, 1,27, 7, 0, 107 
10401, 3, 1,27, 5, 0, 106 
10501, 3, 1,27, 6, 0, 106 
10601, 3, 1,27, 6, 0, 105 
10701, 3, 1,27, 7, 0, 107 
10801, 3, 1,27, 7, 0, 112 
10901, 3, 1,27, 7, 0, 116 
11001, 3, 1,27, 7, 0, 115 
11101, 3, 1,27, 7, 0, 114 
11201, 3, 1,27, 7, 0, 122 
11301, 3, 1,27, 7, 0, 123 
11401, 3, 1,27, 7, 0, 129 
11501, 3, 1,27, 7, 0, 126 
11601, 3, 1,27, 7, 0, 119 
11701, 3, 1,27, 7, 0, 118 
11801, 3, 1,27, 7, 0, 118 
11901, 3, 1,27, 7, 0, 56 
12001, 3, 1,27, 7, 0, 66 
12101, 3, 1,27, 7, 0, 72 
12201, 3, 1,27, 7, 0, 79 
12301, 3, 1,27, 7, 0, 84 
12401, 3, 1,27, 7, 0, 88 
12501, 3, 1,27, 7, 0, 90 
12601, 3, 1,27, 7, 0, 91 
12701, 3, 1,27, 6, 0, 92 
12801, 3, 1,27, 7, 0, 95 
12901, 3, 1,27, 7, 0, 97 
13001, 3, 1,27, 6, 0, 99 
13101, 3, 1,27, 6, 0, 101 
13201, 3, 1,27, 7, 0, 103 
13301, 3, 1,27, 7, 0, 93 
13401, 3, 1,27, 7, 0, 94 
13501, 3, 1,27, 7, 0, 101 
13601, 3, 1,27, 6, 0, 113 
13701, 3, 1,27, 7, 0, 119 
13801, 3, 1,27, 7, 0, 117 
13901, 3, 1,27, 6, 0, 61 
14001, 3, 1,27, 7, 0, 79 
14101, 3, 1,27, 6, 1, 91 
14201, 3, 1,27, 7, 0, 91 
14301, 3, 1,27, 7, 0, 105 
14401, 3, 1,27, 7, 0, 114 
14501, 3, 1,27, 6, 0, 111 
14601, 3, 1,27, 7, 0, 110 
14701, 3, 1,27, 6, 0, 114 
14801, 3, 1,27, 6, 0, 106 
14901, 3, 1,27, 7, 0, 114 
15001, 3, 1,27, 7, 0, 113 
15101, 3, 1,27, 7, 0, 108 
15201, 3, 1,27, 6, 0, 101 
15301, 3, 1,27, 7, 0, 105 
15401, 3, 1,27, 5, 0, 115 
15501, 3, 1,27, 5, 0, 111 
15601, 3, 1,27, 7, 0, 118 
15701, 3, 1,27, 7, 0, 117 
15801, 3, 1,27, 7, 0, 124 
15901, 3, 1,27, 7, 0, 76 
16001, 3, 1,27, 7, 0, 80 
16101, 3, 1,27, 6, 0, 78 
16201, 3, 1,27, 7, 0, 88 
16301, 3, 1,27, 7, 0, 99 
16401, 3, 1,27, 6, 0, 103 
16501, 3, 1,27, 7, 0, 110 
16601, 3, 1,27, 7, 0, 126 
16701, 3, 1,27, 7, 0, 125 
16801, 3, 1,27, 6, 0, 129 
16901, 3, 1,27, 6, 0, 128 
17001, 3, 1,27, 7, 0, 126 
17101, 3, 1,27, 7, 0, 124 
17201, 3, 1,27, 6, 0, 123 
17301, 3, 1,27, 6, 0, 117 
17401, 3, 1,27, 7, 0, 130 
17501, 3, 1,27, 7, 0, 132 
17601, 3, 1,27, 7, 0, 132 
17701, 3, 1,27, 6, 0, 122 
17801, 3, 1,27, 7, 0, 122 
17901, 3, 1,27, 7, 0, 72 
18001, 3, 1,27, 7, 0, 85 
18101, 3, 1,27, 6, 0, 100 
18201, 3, 1,27, 7, 0, 114 
18301, 3, 1,27, 7, 0, 118 
18401, 3, 1,27, 6, 1, 129 
18501, 3, 1,27, 6, 1, 133 
18601, 3, 1,27, 7, 0, 130 
18701, 3, 1,27, 7, 0, 129 
18801, 3, 1,27, 7, 0, 125 
18901, 3, 1,27, 6, 0, 136 
19001, 3, 1,27, 7, 0, 133 
19101, 3, 1,27, 5, 1, 136 
19201, 3, 1,27, 6, 0, 144 
19301, 3, 1,27, 5, 0, 149 
19401, 3, 1,27, 6, 0, 148 
19501, 3, 1,27, 6, 0, 144 
19601, 3, 1,27, 7, 0, 144 
19701, 3, 1,27, 7, 0, 147 
19801, 3, 1,27, 4, 0, 68 
19901, 3, 1,27, 7, 0, 78 
20001, 3, 1,27, 6, 0, 88 
20101, 3, 1,27, 6, 0, 91 
20201, 3, 1,27, 7, 0, 108 
20301, 3, 1,27, 7, 0, 112 
20401, 3, 1,27, 7, 0, 114 
20501, 3, 1,27, 7, 0, 119 
20601, 3, 1,27, 7, 0, 117 
20701, 3, 1,27, 7, 0, 126 
20801, 3, 1,27, 7, 0, 122 
20901, 3, 1,27, 7, 0, 124 
21001, 3, 1,27, 7, 0, 122 
21101, 3, 1,27, 7, 0, 119 
21201, 3, 1,27, 7, 0, 119 
21301, 3, 1,27, 7, 0, 116 
21401, 3, 1,27, 6, 0, 116 
21501, 3, 1,27, 6, 0, 116 
21601, 3, 1,27, 7, 0, 123 
21701, 3, 1,27, 7, 0, 119 
21801, 3, 1,27, 5, 0, 59 
21901, 3, 1,27, 6, 0, 70 
22001, 3, 1,27, 7, 0, 88 
22101, 3, 1,27, 7, 0, 102 
22201, 3, 1,27, 6, 1, 101 
22301, 3, 1,27, 7, 0, 108 
22401, 3, 1,27, 6, 0, 104 
22501, 3, 1,27, 5, 1, 111 
22601, 3, 1,27, 6, 0, 110 
22701, 3, 1,27, 7, 0, 109 
22801, 3, 1,27, 6, 0, 112 
22901, 3, 1,27, 4, 0, 121 
23001, 3, 1,27, 6, 0, 120 
23101, 3, 1,27, 7, 0, 122 
23201, 3, 1,27, 7, 0, 125 
23301, 3, 1,27, 7, 0, 122 
23401, 3, 1,27, 7, 0, 126 
23501, 3, 1,27, 7, 0, 126 
23601, 3, 1,27, 7, 0, 129 
23701, 3, 1,27, 7, 0, 124 
23801, 3, 1,27, 6, 0, 78 
23901, 3, 1,27, 7, 0, 101 
24001, 3, 1,27, 7, 0, 106 
24101, 3, 1,27, 6, 0, 114 
24201, 3, 1,27, 6, 0, 116 
24301, 3, 1,27, 7, 0, 111 
24401, 3, 1,27, 7, 0, 116 
24501, 3, 1,27, 6, 1, 121 
24601, 3, 1,27, 7, 0, 122 
24701, 3, 1,27, 7, 0, 125 
24801, 3, 1,27, 7, 0, 127 
24901, 3, 1,27, 7, 0, 124 
25001, 3, 1,27, 7, 0, 131 
25101, 3, 1,27, 6, 0, 122 
25201, 3, 1,27, 7, 0, 124 
25301, 3, 1,27, 7, 0, 117 
25401, 3, 1,27, 6, 0, 130 
25501, 3, 1,27, 7, 0, 125 
25601, 3, 1,27, 6, 0, 124 
25701, 3, 1,27, 7, 0, 122 
25801, 3, 1,27, 7, 0, 71 
25901, 3, 1,27, 7, 0, 85 
26001, 3, 1,27, 5, 0, 90 
26101, 3, 1,27, 6, 0, 88 
26201, 3, 1,27, 7, 0, 99 
26301, 3, 1,27, 7, 0, 108 
26401, 3, 1,27, 6, 0, 105 
26501, 3, 1,27, 6, 0, 102 
26601, 3, 1,27, 6, 0, 103 
26701, 3, 1,27, 6, 0, 98 
26801, 3, 1,27, 7, 0, 101 
26901, 3, 1,27, 7, 0, 109 
27001, 3, 1,27, 7, 0, 109 
27101, 3, 1,27, 7, 0, 113 
27201, 3, 1,27, 7, 0, 114 
27301, 3, 1,27, 7, 0, 106 
27401, 3, 1,27, 6, 0, 110 
27501, 3, 1,27, 6, 0, 109 
27601, 3, 1,27, 7, 0, 108 
27701, 3, 1,27, 7, 0, 112 
27801, 3, 1,27, 7, 0, 67 
27901, 3, 1,27, 7, 0, 73 
28001, 3, 1,27, 7, 0, 67 
28101, 3, 1,27, 7, 0, 64 
28201, 3, 1,27, 7, 0, 68 
28301, 3, 1,27, 6, 0, 71 
28401, 3, 1,27, 7, 0, 77 
28501, 3, 1,27, 7, 0, 78 
28601, 3, 1,27, 7, 0, 84 
28701, 3, 1,27, 7, 0, 88 
28801, 3, 1,27, 7, 0, 89 
28901, 3, 1,27, 6, 0, 88 
29001, 3, 1,27, 7, 0, 90 
29101, 3, 1,27, 7, 0, 89 
29201, 3, 1,27, 6, 0, 96 
29301, 3, 1,27, 7, 0, 93 
29401, 3, 1,27, 6, 0, 100 
29501, 3, 1,27, 7, 0, 98 
29601, 3, 1,27, 6, 0, 97 
29701, 3, 1,27, 2, 0, 55 
29801, 3, 1,27, 5, 0, 65 
29901, 3, 1,27, 6, 0, 72 
1, 4, 1,27, 4, 0, 30 
101, 4, 1,27, 7, 0, 35 
201, 4, 1,27, 7, 0, 42 
301, 4, 1,27, 7, 0, 42 
401, 4, 1,27, 7, 0, 42 
501, 4, 1,27, 6, 0, 44 
601, 4, 1,27, 6, 0, 41 
701, 4, 1,27, 7, 0, 48 
801, 4, 1,27, 7, 0, 54 
901, 4, 1,27, 7, 0, 58 
1001, 4, 1,27, 7, 0, 57 
1101, 4, 1,27, 7, 0, 56 
1201, 4, 1,27, 7, 0, 56 
1301, 4, 1,27, 7, 0, 59 
1401, 4, 1,27, 7, 0, 63 
1501, 4, 1,27, 7, 0, 66 
1601, 4, 1,27, 7, 0, 69 
1701, 4, 1,27, 6, 0, 72 
1801, 4, 1,27, 5, 0, 76 
1901, 4, 1,27, 7, 0, 79 
2001, 4, 1,27, 7, 0, 45 
2101, 4, 1,27, 7, 0, 57 
2201, 4, 1,27, 7, 0, 68 
2301, 4, 1,27, 7, 0, 85 
2401, 4, 1,27, 6, 0, 83 
2501, 4, 1,27, 6, 0, 86 
2601, 4, 1,27, 6, 0, 92 
2701, 4, 1,27, 7, 0, 89 
2801, 4, 1,27, 7, 0, 88 
2901, 4, 1,27, 7, 0, 85 
3001, 4, 1,27, 6, 0, 83 
3101, 4, 1,27, 6, 0, 80 
3201, 4, 1,27, 6, 0, 85 
3301, 4, 1,27, 6, 0, 85 
3401, 4, 1,27, 6, 0, 100 
3501, 4, 1,27, 7, 0, 109 
3601, 4, 1,27, 7, 0, 113 
3701, 4, 1,27, 7, 0, 114 
3801, 4, 1,27, 7, 0, 115 
3901, 4, 1,27, 7, 0, 116 
4001, 4, 1,27, 7, 0, 61 
4101, 4, 1,27, 7, 0, 79 
4201, 4, 1,27, 7, 0, 91 
4301, 4, 1,27, 7, 0, 89 
4401, 4, 1,27, 5, 0, 97 
4501, 4, 1,27, 6, 0, 103 
4601, 4, 1,27, 6, 0, 111 
4701, 4, 1,27, 7, 0, 105 
4801, 4, 1,27, 7, 0, 107 
4901, 4, 1,27, 7, 0, 113 
5001, 4, 1,27, 6, 0, 112 
5101, 4, 1,27, 7, 0, 109 
5201, 4, 1,27, 7, 0, 113 
5301, 4, 1,27, 7, 0, 119 
5401, 4, 1,27, 7, 0, 121 
5501, 4, 1,27, 7, 0, 126 
5601, 4, 1,27, 7, 0, 130 
5701, 4, 1,27, 7, 0, 134 
5801, 4, 1,27, 7, 0, 129 
5901, 4, 1,27, 6, 0, 134 
6001, 4, 1,27, 6, 1, 77 
6101, 4, 1,27, 6, 1, 90 
6201, 4, 1,27, 7, 0, 96 
6301, 4, 1,27, 7, 0, 98 
6401, 4, 1,27, 7, 0, 100 
6501, 4, 1,27, 7, 0, 107 
6601, 4, 1,27, 7, 0, 102 
6701, 4, 1,27, 7, 0, 110 
6801, 4, 1,27, 7, 0, 94 
6901, 4, 1,27, 7, 0, 102 
7001, 4, 1,27, 7, 0, 107 
7101, 4, 1,27, 7, 0, 108 
7201, 4, 1,27, 7, 0, 111 
7301, 4, 1,27, 7, 0, 112 
7401, 4, 1,27, 5, 0, 118 
7501, 4, 1,27, 6, 0, 124 
7601, 4, 1,27, 7, 0, 127 
7701, 4, 1,27, 7, 0, 125 
7801, 4, 1,27, 6, 0, 124 
7901, 4, 1,27, 7, 0, 125 
8001, 4, 1,27, 7, 0, 77 
8101, 4, 1,27, 7, 0, 95 
8201, 4, 1,27, 7, 0, 96 
8301, 4, 1,27, 7, 0, 96 
8401, 4, 1,27, 7, 0, 106 
8501, 4, 1,27, 7, 0, 113 
8601, 4, 1,27, 7, 0, 118 
8701, 4, 1,27, 6, 0, 127 
8801, 4, 1,27, 6, 0, 132 
8901, 4, 1,27, 7, 0, 125 
9001, 4, 1,27, 7, 0, 134 
9101, 4, 1,27, 7, 0, 128 
9201, 4, 1,27, 7, 0, 143 
9301, 4, 1,27, 7, 0, 139 
9401, 4, 1,27, 7, 0, 126 
9501, 4, 1,27, 7, 0, 129 
9601, 4, 1,27, 6, 0, 126 
9701, 4, 1,27, 7, 0, 131 
9801, 4, 1,27, 7, 0, 135 
9901, 4, 1,27, 2, 0, 68 
10001, 4, 1,27, 6, 0, 94 
10101, 4, 1,27, 7, 0, 100 
10201, 4, 1,27, 7, 0, 117 
10301, 4, 1,27, 7, 0, 121 
10401, 4, 1,27, 7, 0, 119 
10501, 4, 1,27, 7, 0, 124 
10601, 4, 1,27, 6, 0, 121 
10701, 4, 1,27, 7, 0, 131 
10801, 4, 1,27, 7, 0, 135 
10901, 4, 1,27, 6, 0, 138 
11001, 4, 1,27, 5, 0, 140 
11101, 4, 1,27, 7, 0, 138 
11201, 4, 1,27, 7, 0, 140 
11301, 4, 1,27, 7, 0, 136 
11401, 4, 1,27, 7, 0, 140 
11501, 4, 1,27, 7, 0, 141 
11601, 4, 1,27, 7, 0, 140 
11701, 4, 1,27, 7, 0, 148 
11801, 4, 1,27, 6, 0, 140 
11901, 4, 1,27, 7, 0, 79 
12001, 4, 1,27, 7, 0, 94 
12101, 4, 1,27, 6, 0, 101 
12201, 4, 1,27, 7, 0, 115 
12301, 4, 1,27, 7, 0, 117 
12401, 4, 1,27, 7, 0, 117 
12501, 4, 1,27, 7, 0, 116 
12601, 4, 1,27, 7, 0, 116 
12701, 4, 1,27, 7, 0, 115 
12801, 4, 1,27, 7, 0, 121 
12901, 4, 1,27, 7, 0, 123 
13001, 4, 1,27, 7, 0, 116 
13101, 4, 1,27, 6, 0, 123 
13201, 4, 1,27, 6, 0, 112 
13301, 4, 1,27, 6, 0, 120 
13401, 4, 1,27, 6, 0, 132 
13501, 4, 1,27, 7, 0, 126 
13601, 4, 1,27, 7, 0, 135 
13701, 4, 1,27, 6, 0, 131 
13801, 4, 1,27, 6, 0, 130 
13901, 4, 1,27, 7, 0, 61 
14001, 4, 1,27, 6, 0, 69 
14101, 4, 1,27, 7, 0, 72 
14201, 4, 1,27, 7, 0, 91 
14301, 4, 1,27, 7, 0, 91 
14401, 4, 1,27, 7, 0, 97 
14501, 4, 1,27, 7, 0, 98 
14601, 4, 1,27, 7, 0, 102 
14701, 4, 1,27, 7, 0, 108 
14801, 4, 1,27, 7, 0, 106 
14901, 4, 1,27, 7, 0, 112 
15001, 4, 1,27, 6, 0, 110 
15101, 4, 1,27, 7, 0, 112 
15201, 4, 1,27, 7, 0, 116 
15301, 4, 1,27, 7, 0, 109 
15401, 4, 1,27, 6, 0, 113 
15501, 4, 1,27, 6, 0, 116 
15601, 4, 1,27, 6, 0, 111 
15701, 4, 1,27, 7, 0, 110 
15801, 4, 1,27, 7, 0, 113 
15901, 4, 1,27, 7, 0, 58 
16001, 4, 1,27, 7, 0, 68 
16101, 4, 1,27, 6, 0, 83 
16201, 4, 1,27, 7, 0, 94 
16301, 4, 1,27, 7, 0, 96 
16401, 4, 1,27, 7, 0, 110 
16501, 4, 1,27, 7, 0, 106 
16601, 4, 1,27, 6, 0, 108 
16701, 4, 1,27, 6, 0, 108 
16801, 4, 1,27, 6, 0, 111 
16901, 4, 1,27, 7, 0, 110 
17001, 4, 1,27, 7, 0, 111 
17101, 4, 1,27, 7, 0, 114 
17201, 4, 1,27, 7, 0, 123 
17301, 4, 1,27, 7, 0, 122 
